sex,module,cor_ME_RA,direction,consistent,gene,logFC,DEG_FDR,kME
Female,yellow,0.556,up in RA,TRUE,MBOAT1,0.174427363903072,1.50660610293345e-05,0.618
Female,yellow,0.556,up in RA,TRUE,MCTP1,0.26554276508714,0.0301407442842415,0.457
Female,yellow,0.556,up in RA,TRUE,MED30,0.319885133937171,6.7039099741255e-09,0.777
Female,yellow,0.556,up in RA,TRUE,MED31,0.129762299744353,0.00100725020684908,0.593
Female,yellow,0.556,up in RA,TRUE,MEF2A,0.124388609211821,0.00797116709051147,0.594
Female,yellow,0.556,up in RA,TRUE,MFAP3,0.149947404053296,8.90525720521475e-05,0.768
Female,yellow,0.556,up in RA,TRUE,MFN1,0.410981986543022,1.80254641743675e-07,0.843
Female,yellow,0.556,up in RA,TRUE,MFSD1,0.141252522855268,4.23440666263608e-06,0.59
Female,yellow,0.556,up in RA,TRUE,MIER1,0.320867272706684,3.69484821202824e-09,0.888
Female,yellow,0.556,up in RA,TRUE,MKLN1,0.113657699084582,0.00286886605720148,0.548
Female,yellow,0.556,up in RA,TRUE,MMADHC,0.182402503640319,2.6082446602985e-09,0.768
Female,yellow,0.556,up in RA,TRUE,MORC3,0.306355032073194,1.7718045210275e-08,0.845
Female,yellow,0.556,up in RA,TRUE,MOSPD2,0.237824026704235,8.47005986731826e-06,0.781
Female,yellow,0.556,up in RA,TRUE,MPP7,0.420392947923512,3.81746411089299e-08,0.777
Female,yellow,0.556,up in RA,TRUE,MPZL2,0.460118767137892,6.18280585997655e-07,0.641
Female,yellow,0.556,up in RA,TRUE,MRPS36,0.190219685974798,1.19732640803451e-07,0.558
Female,yellow,0.556,up in RA,TRUE,MS4A3,0.823880614707744,2.20993230672233e-05,0.54
Female,yellow,0.556,up in RA,TRUE,MS4A4A,0.853633218252723,5.51150756180935e-10,0.473
Female,yellow,0.556,up in RA,TRUE,MS4A6A,0.357837338783263,1.17131013112249e-08,0.606
Female,yellow,0.556,up in RA,TRUE,MSL3,0.230239161446854,7.95471262851297e-07,0.627
Female,yellow,0.556,up in RA,TRUE,MTFMT,0.242244036264468,4.21141931908583e-05,0.552
Female,yellow,0.556,up in RA,TRUE,MTM1,0.252374410811502,7.57054779474541e-07,0.69
Female,yellow,0.556,up in RA,TRUE,MTMR10,0.241225384499085,2.09424180483304e-06,0.806
Female,yellow,0.556,up in RA,TRUE,MTMR6,0.402319658126581,1.4472205504237e-09,0.936
Female,yellow,0.556,up in RA,TRUE,MYH10,0.132690858868968,0.027673841469259,0.363
Female,yellow,0.556,up in RA,TRUE,MYL12B,0.192649508737798,6.46033676557285e-08,0.647
Female,yellow,0.556,up in RA,TRUE,MYO5A,0.265829768322851,1.78830724837686e-05,0.84
Female,yellow,0.556,up in RA,TRUE,NAB1,0.448043412222172,1.19035649701618e-08,0.886
Female,yellow,0.556,up in RA,TRUE,NAT1,0.689837710311432,7.09677410057694e-09,0.849
Female,yellow,0.556,up in RA,TRUE,NBN,0.162506486491043,0.000524689848786959,0.56
Female,yellow,0.556,up in RA,TRUE,NDUFB3,0.634793776000762,7.60336354014929e-10,0.787
Female,yellow,0.556,up in RA,TRUE,NECAP1,0.184383158255651,1.30812576953161e-05,0.726
Female,yellow,0.556,up in RA,TRUE,NEK7,0.34659414117511,1.53625748454652e-07,0.912
Female,yellow,0.556,up in RA,TRUE,NFE2L2,0.115743199575448,0.0013790891068045,0.68
Female,yellow,0.556,up in RA,TRUE,NFKBIZ,0.187150756228766,1.836068933694e-05,0.773
Female,yellow,0.556,up in RA,TRUE,NFYA,0.136022172121397,0.00699378972186264,0.658
Female,yellow,0.556,up in RA,TRUE,NHS,0.50859376261998,1.03484783811987e-05,0.722
Female,yellow,0.556,up in RA,TRUE,NIN,0.259778299248248,6.8016089169869e-09,0.886
Female,yellow,0.556,up in RA,TRUE,NKAP,0.191371390444513,1.07297493048817e-07,0.636
Female,yellow,0.556,up in RA,TRUE,NMI,0.2667047458457,3.7667909418753e-07,0.712
Female,yellow,0.556,up in RA,TRUE,NPTN,0.135749743907744,1.44267286410771e-06,0.769
Female,yellow,0.556,up in RA,TRUE,NR4A2,0.221526167053149,0.0054063508658675,0.474
Female,yellow,0.556,up in RA,TRUE,NRG1,0.58713204132414,0.000350603691885646,0.389
Female,yellow,0.556,up in RA,TRUE,NSMAF,0.155273838130897,9.86897611436812e-05,0.683
Female,yellow,0.556,up in RA,TRUE,NSUN3,0.302657645897253,7.79248741574978e-05,0.513
Female,yellow,0.556,up in RA,TRUE,NUP50,0.171365267454832,8.69220553859421e-06,0.746
Female,yellow,0.556,up in RA,TRUE,OAT,0.191649770138195,2.32757583048935e-06,0.663
Female,yellow,0.556,up in RA,TRUE,OGFRL1,0.238245461441017,0.000168822652124477,0.732
Female,yellow,0.556,up in RA,TRUE,OSBPL11,0.284047438613712,5.67577568668423e-07,0.907
Female,yellow,0.556,up in RA,TRUE,OSBPL9,0.104664148529576,0.0003197441499897,0.496
Female,yellow,0.556,up in RA,TRUE,OSGIN2,0.329172007792945,7.26126652164637e-06,0.721
Female,yellow,0.556,up in RA,TRUE,OSTM1,0.371448553751463,1.57250341283247e-08,0.846
Female,yellow,0.556,up in RA,TRUE,OTUD1,0.197204324269011,5.57985525467012e-06,0.745
Female,yellow,0.556,up in RA,TRUE,PAN3,0.126727316817399,8.60400996452511e-05,0.783
Female,yellow,0.556,up in RA,TRUE,PAPOLA,0.110863769335451,0.000171779918365096,0.706
Female,yellow,0.556,up in RA,TRUE,PAPOLG,0.237561372549694,5.76042733981249e-06,0.835
Female,yellow,0.556,up in RA,TRUE,PAPSS2,0.293018944040097,0.00120337308430516,0.336
Female,yellow,0.556,up in RA,TRUE,PARP8,0.14201132703145,0.000902438681588555,0.713
Female,yellow,0.556,up in RA,TRUE,PBLD,0.221990211550119,0.000379324691087495,0.568
Female,yellow,0.556,up in RA,TRUE,PCGF3,0.188855055130574,0.000303761299806805,0.51
Female,yellow,0.556,up in RA,TRUE,PCMTD1,0.477593053762895,2.3695307343701e-09,0.874
Female,yellow,0.556,up in RA,TRUE,PDE4B,0.118136897510319,0.0205590439075698,0.633
Female,yellow,0.556,up in RA,TRUE,PDGFC,0.380578938470858,4.47052077089683e-05,0.578
Female,yellow,0.556,up in RA,TRUE,PDK4,0.543988258325031,0.000419437777875714,0.486
Female,yellow,0.556,up in RA,TRUE,PDZD8,0.28409353938869,0.0022008871443353,0.627
Female,yellow,0.556,up in RA,TRUE,PELI1,0.200439446135252,3.43200222845387e-05,0.825
Female,yellow,0.556,up in RA,TRUE,PGGT1B,0.364820017899259,4.44960363392178e-08,0.856
Female,yellow,0.556,up in RA,TRUE,PGM2,0.288117454117921,3.1246577212696e-05,0.829
Female,yellow,0.556,up in RA,TRUE,PHTF1,0.356470120959408,3.93475775356108e-08,0.626
Female,yellow,0.556,up in RA,TRUE,PIGB,0.120166810009102,0.0422227750777868,0.625
Female,yellow,0.556,up in RA,TRUE,PIGX,0.228650772606422,0.000970291593354104,0.62
Female,yellow,0.556,up in RA,TRUE,PIK3AP1,0.100364236691406,0.025197240421976,0.563
Female,yellow,0.556,up in RA,TRUE,PIK3CA,0.160375609051347,0.00011748381910768,0.626
Female,yellow,0.556,up in RA,TRUE,PIP5K1B,0.246647863693109,0.00856776623061835,0.39
Female,yellow,0.556,up in RA,TRUE,PJA2,0.217754054900894,6.49601456795331e-07,0.901
Female,yellow,0.556,up in RA,TRUE,PKN2,0.264076003748131,2.15991367789778e-05,0.828
Female,yellow,0.556,up in RA,TRUE,PLA2G4A,0.473873217707343,6.46067401408573e-07,0.687
Female,yellow,0.556,up in RA,TRUE,PMAIP1,0.557698856807905,7.07089581189221e-07,0.813
Female,yellow,0.556,up in RA,TRUE,PNPLA8,0.472329947580411,1.63894938682803e-08,0.883
Female,yellow,0.556,up in RA,TRUE,POC1B,0.299754662089901,2.8728521606478e-05,0.749
Female,yellow,0.556,up in RA,TRUE,POLB,0.234090422261543,9.82274503228923e-06,0.547
Female,yellow,0.556,up in RA,TRUE,PPM1B,0.305456517614313,4.41352186911682e-08,0.85
Female,yellow,0.556,up in RA,TRUE,PPM1D,0.229276988174548,5.85614930082806e-06,0.774
Female,yellow,0.556,up in RA,TRUE,PPP1CB,0.239569294284784,5.31203564284628e-06,0.8
Female,yellow,0.556,up in RA,TRUE,PPP1R12A,0.426328640471599,7.1029753851041e-10,0.916
Female,yellow,0.556,up in RA,TRUE,PPP1R15B,0.18366058923715,8.87345543670475e-06,0.758
Female,yellow,0.556,up in RA,TRUE,PPP2R3C,0.310836058831405,2.5533528278849e-08,0.651
Female,yellow,0.556,up in RA,TRUE,PPP2R5A,0.223502463814048,4.06306182761519e-05,0.5
Female,yellow,0.556,up in RA,TRUE,PPP4R2,0.506803856478913,8.87549133602925e-10,0.911
Female,yellow,0.556,up in RA,TRUE,PRDM10,0.168878082194771,0.00137123842563268,0.818
Female,yellow,0.556,up in RA,TRUE,PRKAR1A,0.13460190944474,3.89464601562434e-05,0.802
Female,yellow,0.556,up in RA,TRUE,PRPF18,0.237281436143437,2.45870930063783e-05,0.617
Female,yellow,0.556,up in RA,TRUE,PTEN,0.148719357271082,0.000363892377717181,0.737
Female,yellow,0.556,up in RA,TRUE,PTGS2,0.518526559434749,1.21876832143192e-06,0.883
Female,yellow,0.556,up in RA,TRUE,PTP4A1,0.173728570033908,6.16720329699847e-05,0.591
Female,yellow,0.556,up in RA,TRUE,PTPN12,0.181063691027729,0.000245010079875025,0.754
Female,yellow,0.556,up in RA,TRUE,PWWP2A,0.159054577172514,0.00012329773448418,0.622
Female,yellow,0.556,up in RA,TRUE,RAB18,0.424758991584683,2.76305518279653e-08,0.877
Female,yellow,0.556,up in RA,TRUE,RAB21,0.249654213117627,6.25990533177135e-08,0.805
Female,yellow,0.556,up in RA,TRUE,RAB33B,0.488469795189227,1.20334367964746e-07,0.92
Female,yellow,0.556,up in RA,TRUE,RAB5A,0.135789344925584,5.85338682375631e-05,0.798
Female,yellow,0.556,up in RA,TRUE,RAP2C,0.247424595553553,0.00176948149117391,0.595
Female,yellow,0.556,up in RA,TRUE,RB1,0.283503768113989,1.55586924943047e-06,0.83
Female,yellow,0.556,up in RA,TRUE,RB1CC1,0.472547923327934,4.98376704485488e-10,0.9
Female,yellow,0.556,up in RA,TRUE,RBM18,0.219716194846228,3.93457129942414e-05,0.618
Female,yellow,0.556,up in RA,TRUE,RBM7,0.331036783054882,1.71773045547262e-09,0.885
Female,yellow,0.556,up in RA,TRUE,RC3H1,0.141973215499418,4.90866995391793e-06,0.816
Female,yellow,0.556,up in RA,TRUE,RCBTB2,0.173427174127985,0.00036809218392345,0.747
Female,yellow,0.556,up in RA,TRUE,REEP3,0.250992472914295,1.83942844309757e-06,0.765
Female,yellow,0.556,up in RA,TRUE,RFX3,0.339523585917547,2.06669991285155e-05,0.608
Female,yellow,0.556,up in RA,TRUE,RGS18,0.529503299830806,6.63174752534097e-09,0.846
Female,yellow,0.556,up in RA,TRUE,RGS2,0.215455683523873,4.47904171908102e-07,0.758
Female,yellow,0.556,up in RA,TRUE,RHOQ,0.130054168113217,0.003807267259121,0.782
Female,yellow,0.556,up in RA,TRUE,RHOT1,0.287587873501856,7.31315344723428e-08,0.872
Female,yellow,0.556,up in RA,TRUE,RICTOR,0.192011042328869,0.00107920181230068,0.573
Female,yellow,0.556,up in RA,TRUE,RIN2,0.201966761303833,0.0127889403935252,0.43
Female,yellow,0.556,up in RA,TRUE,RIPK2,0.104641072093275,0.0415197791338626,0.318
Female,yellow,0.556,up in RA,TRUE,RLF,0.254920457923628,1.17799332913331e-05,0.806
Female,yellow,0.556,up in RA,TRUE,RMI1,0.362776623722209,4.73799248893346e-08,0.864
Female,yellow,0.556,up in RA,TRUE,RNASE4,0.566826736357245,9.19656831140181e-08,0.546
Female,yellow,0.556,up in RA,TRUE,RNASEL,0.195019673707805,0.000136757994583797,0.702
Female,yellow,0.556,up in RA,TRUE,RNF103,0.167344840687354,3.49028968643376e-06,0.638
Female,yellow,0.556,up in RA,TRUE,RNF11,0.20373413461009,0.0131142229479714,0.489
Female,yellow,0.556,up in RA,TRUE,RNF111,0.175049169059843,3.30181393797908e-05,0.864
Female,yellow,0.556,up in RA,TRUE,RNF13,0.179868975917872,2.7200191157527e-06,0.841
Female,yellow,0.556,up in RA,TRUE,RNF139,0.301090501920167,3.20441749141529e-07,0.799
Female,yellow,0.556,up in RA,TRUE,RNF141,0.269420368491121,2.63906554466467e-05,0.766
Female,yellow,0.556,up in RA,TRUE,RNF145,0.155931152367485,6.43253836546429e-05,0.569
Female,yellow,0.556,up in RA,TRUE,RNF146,0.256219055530729,3.35645531654832e-09,0.794
Female,yellow,0.556,up in RA,TRUE,RNFT1,0.437280508815682,3.99632213613492e-07,0.798
Female,yellow,0.556,up in RA,TRUE,ROCK1,0.358864092075837,3.5452333118311e-08,0.913
Female,yellow,0.556,up in RA,TRUE,RP2,0.411444643622294,6.25990533177135e-08,0.91
Female,yellow,0.556,up in RA,TRUE,RPGR,0.39352015391444,1.29069059982855e-05,0.841
Female,yellow,0.556,up in RA,TRUE,RPS6KA3,0.179044313008101,0.000123853229063877,0.798
Female,yellow,0.556,up in RA,TRUE,RRM2B,0.419764301216777,1.26780764818156e-08,0.939
Female,yellow,0.556,up in RA,TRUE,RSBN1L,0.143394799099697,0.044811616925971,0.437
Female,yellow,0.556,up in RA,TRUE,RYBP,0.115285043970721,0.0111184266171856,0.731
Female,yellow,0.556,up in RA,TRUE,S100A12,0.585810849387974,1.08525464795859e-07,0.581
Female,yellow,0.556,up in RA,TRUE,S100A8,0.495844473154833,5.13609812399248e-11,0.792
Female,yellow,0.556,up in RA,TRUE,SAMD8,0.319365835269563,1.17027500399093e-05,0.721
Female,yellow,0.556,up in RA,TRUE,SAMSN1,0.57671279342808,3.18856096766898e-10,0.835
Female,yellow,0.556,up in RA,TRUE,SAP30,0.436380215007761,9.97292187703378e-08,0.564
Female,yellow,0.556,up in RA,TRUE,SAT1,0.15404293940436,3.70010928475763e-06,0.683
Female,yellow,0.556,up in RA,TRUE,SBF2,0.199901419474736,0.00231712412591658,0.684
Female,yellow,0.556,up in RA,TRUE,SCCPDH,0.279553494094912,1.03584183766146e-05,0.502
Female,yellow,0.556,up in RA,TRUE,SCRN3,0.411448717149179,1.15668878048713e-07,0.815
Female,yellow,0.556,up in RA,TRUE,SCYL2,0.159079297505814,6.56986678447109e-05,0.783
Female,yellow,0.556,up in RA,TRUE,SEL1L,0.191989769488682,1.8658899253466e-05,0.88
Female,yellow,0.556,up in RA,TRUE,SEMA3C,0.622260999172272,1.0167963037628e-08,0.775
Female,yellow,0.556,up in RA,TRUE,SENP6,0.347203418111266,1.87735197775463e-07,0.844
Female,yellow,0.556,up in RA,TRUE,SERAC1,0.202092531977317,0.00111558112906857,0.421
Female,yellow,0.556,up in RA,TRUE,SERINC1,0.220255113389663,5.52297010513142e-08,0.874
Female,yellow,0.556,up in RA,TRUE,SERPINB2,0.471882672198876,1.91331729257578e-05,0.601
Female,yellow,0.556,up in RA,TRUE,SERPINI2,0.128395650503382,0.00748816782920969,0.382
Female,yellow,0.556,up in RA,TRUE,SFT2D1,0.204979326901965,3.93475775356108e-08,0.697
Female,yellow,0.556,up in RA,TRUE,SGMS1,0.374726229198995,7.29414696161414e-06,0.889
Female,yellow,0.556,up in RA,TRUE,SGMS2,0.633313547191337,5.72740165281581e-08,0.716
Female,yellow,0.556,up in RA,TRUE,SHOC2,0.210727977238394,4.30840944518185e-07,0.865
Female,yellow,0.556,up in RA,TRUE,SIAH1,0.261728309555579,5.69042034306338e-07,0.841
Female,yellow,0.556,up in RA,TRUE,SKIL,0.630676902929908,7.46799862730968e-09,0.844
Female,yellow,0.556,up in RA,TRUE,SLC16A6,0.433075915289966,1.71773045547262e-09,0.629
Female,yellow,0.556,up in RA,TRUE,SLC18A2,0.180904846387294,0.0064979502360911,0.382
Female,yellow,0.556,up in RA,TRUE,SLC22A15,0.371406061095361,4.91292062832444e-06,0.74
Female,yellow,0.556,up in RA,TRUE,SLC25A40,0.374054526134759,8.21297890551731e-08,0.845
Female,yellow,0.556,up in RA,TRUE,SLC35A5,0.329857796013711,3.6188608948353e-09,0.742
Female,yellow,0.556,up in RA,TRUE,SLC35F5,0.335733620029009,5.47592967447161e-05,0.828
Female,yellow,0.556,up in RA,TRUE,SLC36A4,0.17311906473733,0.00164454602272613,0.583
Female,yellow,0.556,up in RA,TRUE,SLC37A3,0.643823751202246,2.32172317575747e-09,0.809
Female,yellow,0.556,up in RA,TRUE,SLC40A1,0.214207413611456,2.30272577995595e-05,0.677
Female,yellow,0.556,up in RA,TRUE,SLC7A11,0.278075962758142,0.00121094452548617,0.586
Female,yellow,0.556,up in RA,TRUE,SLCO4C1,0.497547429663849,3.45813058574214e-06,0.683
Female,yellow,0.556,up in RA,TRUE,SLFN12,0.424610367103159,1.1922270718258e-06,0.611
Female,yellow,0.556,up in RA,TRUE,SLK,0.198560443333051,9.94280900384483e-05,0.763
Female,yellow,0.556,up in RA,TRUE,SLMAP,0.333821967186089,2.86182240440308e-08,0.928
Female,yellow,0.556,up in RA,TRUE,SLU7,0.19292667514421,5.61949725014909e-06,0.765
Female,yellow,0.556,up in RA,TRUE,SMAD4,0.14741896574549,0.000598561245877254,0.785
Female,yellow,0.556,up in RA,TRUE,SMCHD1,0.231819870438807,1.39453377676965e-06,0.849
Female,yellow,0.556,up in RA,TRUE,SMPDL3A,0.521019498607421,1.68564355584735e-07,0.592
Female,yellow,0.556,up in RA,TRUE,SNRK,0.15943628920681,7.01619221426669e-05,0.8
Female,yellow,0.556,up in RA,TRUE,SNX10,0.259847250557983,6.4575806320761e-06,0.913
Female,yellow,0.556,up in RA,TRUE,SNX13,0.517996917785912,2.09077398972974e-09,0.937
Female,yellow,0.556,up in RA,TRUE,SNX16,0.700259571518484,3.30081761734897e-09,0.859
Female,yellow,0.556,up in RA,TRUE,SNX18,0.139734316272858,0.01312017486274,0.722
Female,yellow,0.556,up in RA,TRUE,SP3,0.403313956448669,3.3496814994832e-09,0.946
Female,yellow,0.556,up in RA,TRUE,SPAG1,0.437281808299171,4.37075080306864e-06,0.644
Female,yellow,0.556,up in RA,TRUE,SPAG9,0.159096804904098,0.00907068419275049,0.77
Female,yellow,0.556,up in RA,TRUE,SPAST,0.323902842748549,3.76581285403629e-09,0.877
Female,yellow,0.556,up in RA,TRUE,SPG20,0.219608353999675,0.00113019615031571,0.431
Female,yellow,0.556,up in RA,TRUE,SPOPL,0.381970301007235,4.63771330407928e-09,0.955
Female,yellow,0.556,up in RA,TRUE,SPPL2A,0.134931324858208,0.000176198741620695,0.591
Female,yellow,0.556,up in RA,TRUE,SPTLC1,0.190296891185886,2.97026953754614e-08,0.832
Female,yellow,0.556,up in RA,TRUE,SRBD1,0.243435856320899,5.59611926143101e-07,0.473
Female,yellow,0.556,up in RA,TRUE,SRGN,0.171550981533524,1.95222550667769e-05,0.73
Female,yellow,0.556,up in RA,TRUE,SSFA2,0.304019127664318,1.16927253332874e-07,0.907
Female,yellow,0.556,up in RA,TRUE,ST3GAL6,0.576027154529108,4.27085858762242e-07,0.847
Female,yellow,0.556,up in RA,TRUE,ST6GALNAC3,0.493018660805948,1.43560660111975e-08,0.741
Female,yellow,0.556,up in RA,TRUE,ST8SIA4,0.37564223282076,1.41046330927684e-07,0.907
Female,yellow,0.556,up in RA,TRUE,STAM2,0.15393009116488,0.000315714331718162,0.706
Female,yellow,0.556,up in RA,TRUE,STARD3NL,0.450404718293913,5.13609812399248e-11,0.842
Female,yellow,0.556,up in RA,TRUE,STK3,0.307925287873733,0.000541954105496595,0.758
Female,yellow,0.556,up in RA,TRUE,STK38L,0.267702274792803,1.4932626315611e-07,0.898
Female,yellow,0.556,up in RA,TRUE,STRN3,0.387139780846426,1.17131013112249e-08,0.858
Female,yellow,0.556,up in RA,TRUE,STX7,0.429313217179884,5.13609812399248e-11,0.89
Female,yellow,0.556,up in RA,TRUE,STXBP3,0.328663134244002,4.89203169410209e-09,0.913
Female,yellow,0.556,up in RA,TRUE,STXBP5,0.401584109355476,3.60905492465892e-06,0.719
Female,yellow,0.556,up in RA,TRUE,SULT1B1,0.636120094938198,2.99774812350224e-07,0.769
Female,yellow,0.556,up in RA,TRUE,SYF2,0.160860186817105,7.07089581189221e-07,0.599
Female,yellow,0.556,up in RA,TRUE,SYNJ1,0.213753899456822,1.12803979500081e-05,0.855
Female,yellow,0.556,up in RA,TRUE,TAB2,0.166188017544625,1.80899171386179e-05,0.813
Female,yellow,0.556,up in RA,TRUE,TAB3,0.275763533227474,2.1123451149669e-06,0.874
Female,yellow,0.556,up in RA,TRUE,TAF7,0.414877744578732,9.71320815209457e-10,0.86
Female,yellow,0.556,up in RA,TRUE,TANK,0.350022789244143,5.23125294146182e-10,0.909
Female,yellow,0.556,up in RA,TRUE,TATDN3,0.187956496594557,0.00163803230371801,0.639
Female,yellow,0.556,up in RA,TRUE,TBC1D15,0.483926989231359,1.44754820124831e-09,0.897
Female,yellow,0.556,up in RA,TRUE,TBC1D23,0.369978697158803,9.02336711123351e-10,0.88
Female,yellow,0.556,up in RA,TRUE,TBCC,0.124537666562149,0.000625078552721473,0.577
Female,yellow,0.556,up in RA,TRUE,TBK1,0.361424071930891,7.09677410057694e-09,0.863
Female,yellow,0.556,up in RA,TRUE,TCF7L2,0.186870592231769,0.00965319828385308,0.389
Female,yellow,0.556,up in RA,TRUE,TCFL5,0.294105910739754,3.83894088659286e-05,0.711
Female,yellow,0.556,up in RA,TRUE,TDP2,0.22998054099241,2.16998354000163e-05,0.811
Female,yellow,0.556,up in RA,TRUE,TET2,0.248595896191585,3.81708881315994e-05,0.889
Female,yellow,0.556,up in RA,TRUE,TGFBR1,0.330456192124957,5.1577360530373e-08,0.867
Female,yellow,0.556,up in RA,TRUE,THAP1,0.424410055248963,1.66686662821591e-08,0.855
Female,yellow,0.556,up in RA,TRUE,THAP5,0.398055939732173,7.29414696161414e-06,0.862
Female,yellow,0.556,up in RA,TRUE,THAP6,0.256237929473647,0.00140230617070864,0.665
Female,yellow,0.556,up in RA,TRUE,TLE4,0.130365291199449,0.00137970267949673,0.697
Female,yellow,0.556,up in RA,TRUE,TLR4,0.246036912002049,0.0012957606521711,0.713
Female,yellow,0.556,up in RA,TRUE,TM6SF1,0.312037446527326,4.2721563506231e-06,0.798
Female,yellow,0.556,up in RA,TRUE,TMBIM4,0.115933546970309,2.15084636022974e-07,0.78
Female,yellow,0.556,up in RA,TRUE,TMEM144,0.320687871727454,0.000554410288964147,0.549
Female,yellow,0.556,up in RA,TRUE,TMEM167A,0.296507442581789,4.0612025499663e-09,0.845
Female,yellow,0.556,up in RA,TRUE,TMEM167B,0.223904494903154,3.11537951946365e-09,0.85
Female,yellow,0.556,up in RA,TRUE,TMEM170B,0.506868031626476,3.98789510591323e-08,0.875
Female,yellow,0.556,up in RA,TRUE,TMEM30A,0.288211155585173,2.8715158319247e-06,0.851
Female,yellow,0.556,up in RA,TRUE,TMEM33,0.247694906466498,3.74462379942916e-08,0.862
Female,yellow,0.556,up in RA,TRUE,TMEM55A,0.45607755260246,7.70335417086807e-07,0.908
Female,yellow,0.556,up in RA,TRUE,TMEM59,0.157098109832172,4.12741789010866e-08,0.733
Female,yellow,0.556,up in RA,TRUE,TMEM65,0.428505116074679,1.04870833674638e-07,0.873
Female,yellow,0.556,up in RA,TRUE,TMEM71,0.294904084376177,3.92146684439735e-07,0.818
Female,yellow,0.556,up in RA,TRUE,TMOD2,0.353940672994872,1.90390000283204e-05,0.64
Female,yellow,0.556,up in RA,TRUE,TMOD3,0.236821555625735,4.6921767356128e-05,0.619
Female,yellow,0.556,up in RA,TRUE,TMTC1,0.820462402760418,0.000200718417456917,0.395
Female,yellow,0.556,up in RA,TRUE,TMX4,0.187916219720709,8.92540692461732e-05,0.67
Female,yellow,0.556,up in RA,TRUE,TOPORS,0.240582733823919,0.00015048954947331,0.818
Female,yellow,0.556,up in RA,TRUE,TOR1AIP1,0.108602943361116,9.13346828056506e-06,0.817
Female,yellow,0.556,up in RA,TRUE,TP53INP1,0.190965240238214,6.25990533177135e-08,0.818
Female,yellow,0.556,up in RA,TRUE,TPK1,0.121139547839945,0.00919236909994074,0.438
Female,yellow,0.556,up in RA,TRUE,TRAPPC6B,0.312989943064543,6.59589124235402e-09,0.827
Female,yellow,0.556,up in RA,TRUE,TRIM23,0.536410654104108,1.05569363035868e-07,0.856
Female,yellow,0.556,up in RA,TRUE,TRIM24,0.176063612694393,0.00030398167964049,0.541
Female,yellow,0.556,up in RA,TRUE,TRIP4,0.192054493227178,3.46508118578318e-08,0.707
Female,yellow,0.556,up in RA,TRUE,TSNAX,0.325015420322955,4.81464976804456e-08,0.85
Female,yellow,0.556,up in RA,TRUE,TSPAN2,0.275088085784354,0.00100592299299999,0.558
Female,yellow,0.556,up in RA,TRUE,TWF1,0.549746866811454,2.23325464571817e-07,0.864
Female,yellow,0.556,up in RA,TRUE,TXN,0.496418260041952,7.09677410057694e-09,0.711
Female,yellow,0.556,up in RA,TRUE,TXNDC12,0.16426154276469,5.29497769540164e-07,0.616
Female,yellow,0.556,up in RA,TRUE,TXNDC17,0.414272599398767,1.13831099342042e-08,0.745
Female,yellow,0.556,up in RA,TRUE,UBA3,0.331344908918708,3.09620036069037e-09,0.871
Female,yellow,0.556,up in RA,TRUE,UBASH3B,0.167992367918629,0.00100744046475227,0.579
Female,yellow,0.556,up in RA,TRUE,UBE2D1,0.152532216255646,0.0183601119278547,0.699
Female,yellow,0.556,up in RA,TRUE,UBE2W,0.465067561955911,8.28991795972323e-10,0.933
Female,yellow,0.556,up in RA,TRUE,UBL3,0.24201600593607,8.36372857139466e-07,0.814
Female,yellow,0.556,up in RA,TRUE,UBR3,0.309558324600045,3.23018778240982e-06,0.865
Female,yellow,0.556,up in RA,TRUE,UEVLD,0.271886658122947,5.21027161475378e-05,0.724
Female,yellow,0.556,up in RA,TRUE,UPF2,0.175010013445207,1.55583504896712e-05,0.738
Female,yellow,0.556,up in RA,TRUE,USP25,0.156435078428395,1.54177658035742e-05,0.538
Female,yellow,0.556,up in RA,TRUE,USP38,0.176470290737251,0.000369899629091926,0.825
Female,yellow,0.556,up in RA,TRUE,VAMP7,0.233091213769752,9.56207383033555e-08,0.782
Female,yellow,0.556,up in RA,TRUE,VAV3,0.171470841440953,0.000716710286006464,0.616
Female,yellow,0.556,up in RA,TRUE,VCPIP1,0.33623898476712,5.08743525525653e-07,0.761
Female,yellow,0.556,up in RA,TRUE,VEGFA,0.260807376459374,0.000558766638001532,0.641
Female,yellow,0.556,up in RA,TRUE,VNN2,0.3124568735981,7.37873948332033e-07,0.721
Female,yellow,0.556,up in RA,TRUE,VPS4B,0.114691194872977,0.000821326509444339,0.778
Female,yellow,0.556,up in RA,TRUE,VTA1,0.300510808798032,7.67692826227319e-08,0.825
Female,yellow,0.556,up in RA,TRUE,WBP4,0.319320973116052,1.90321200264401e-06,0.598
Female,yellow,0.556,up in RA,TRUE,WDFY1,0.245492065746788,1.66258505644327e-05,0.726
Female,yellow,0.556,up in RA,TRUE,WDR20,0.108505457867924,0.0164904280311345,0.714
Female,yellow,0.556,up in RA,TRUE,WDR26,0.119530991432468,0.000651322944765113,0.625
Female,yellow,0.556,up in RA,TRUE,WDR47,0.243564249046084,6.48048476199727e-06,0.803
Female,yellow,0.556,up in RA,TRUE,XPR1,0.117442922976163,0.00397062243176556,0.479
Female,yellow,0.556,up in RA,TRUE,YAF2,0.337203409796442,7.8662853090687e-07,0.814
Female,yellow,0.556,up in RA,TRUE,YIPF4,0.304048282665118,2.38784007101278e-05,0.681
